rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,landing_area,player_location_area,opponent_location_area,getpoint_player,flaw,set,match_id,rally_id
1,1,0,1,Hans-Kristian Solberg VITTINGHUS,發短球,1,8,8,8,,,1,32,2579
1,2,0,1,LEE Cheuk Yiu,網前球,1,2,7,8,,,1,32,2579
1,3,0,1,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,B,,1,32,2579
2,1,0,2,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2580
2,2,0,2,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,7,8,,,1,32,2580
2,3,0,2,LEE Cheuk Yiu,挑球,0,6,7,8,,,1,32,2580
2,4,0,2,Hans-Kristian Solberg VITTINGHUS,殺球,0,5,8,8,,,1,32,2580
2,5,0,2,LEE Cheuk Yiu,網前球,0,5,8,8,,,1,32,2580
2,6,0,2,Hans-Kristian Solberg VITTINGHUS,網前球,0,2,8,8,,,1,32,2580
2,7,0,2,LEE Cheuk Yiu,挑球,1,4,2,8,,,1,32,2580
2,8,0,2,Hans-Kristian Solberg VITTINGHUS,切球,1,7,6,8,,,1,32,2580
2,9,0,2,LEE Cheuk Yiu,平球,0,8,7,8,,,1,32,2580
2,10,0,2,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,7,8,8,B,,1,32,2580
3,1,1,2,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2581
3,2,1,2,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,7,8,,,1,32,2581
3,3,1,2,LEE Cheuk Yiu,網前球,1,1,2,8,,,1,32,2581
3,4,1,2,Hans-Kristian Solberg VITTINGHUS,挑球,0,3,1,7,,,1,32,2581
3,5,1,2,LEE Cheuk Yiu,切球,0,6,8,8,,,1,32,2581
3,6,1,2,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,6,8,,,1,32,2581
3,7,1,2,LEE Cheuk Yiu,網前球,1,1,7,8,,,1,32,2581
3,8,1,2,Hans-Kristian Solberg VITTINGHUS,網前球,0,2,7,8,,,1,32,2581
3,9,1,2,LEE Cheuk Yiu,挑球,1,8,7,7,,,1,32,2581
3,10,1,2,Hans-Kristian Solberg VITTINGHUS,殺球,0,8,8,8,,,1,32,2581
3,11,1,2,LEE Cheuk Yiu,接殺防守,0,10,8,8,A,,1,32,2581
5,1,2,3,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2583
5,2,2,3,LEE Cheuk Yiu,網前球,0,1,8,8,,,1,32,2583
5,3,2,3,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,7,8,,,1,32,2583
5,4,2,3,LEE Cheuk Yiu,挑球,0,3,7,8,,,1,32,2583
5,5,2,3,Hans-Kristian Solberg VITTINGHUS,切球,0,8,3,8,,,1,32,2583
5,6,2,3,LEE Cheuk Yiu,平球,0,8,8,9,,,1,32,2583
5,7,2,3,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,2,8,8,,,1,32,2583
5,8,2,3,LEE Cheuk Yiu,網前球,1,2,6,8,,,1,32,2583
5,9,2,3,Hans-Kristian Solberg VITTINGHUS,挑球,1,8,7,8,,,1,32,2583
5,10,2,3,LEE Cheuk Yiu,殺球,0,6,8,8,,,1,32,2583
5,11,2,3,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,7,8,8,,,1,32,2583
5,12,2,3,LEE Cheuk Yiu,網前球,0,2,7,8,,,1,32,2583
5,13,2,3,Hans-Kristian Solberg VITTINGHUS,挑球,1,4,2,7,,,1,32,2583
5,14,2,3,LEE Cheuk Yiu,長球,1,8,8,8,,,1,32,2583
5,15,2,3,Hans-Kristian Solberg VITTINGHUS,殺球,0,1,8,8,B,,1,32,2583
8,1,4,4,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2586
8,2,4,4,LEE Cheuk Yiu,網前球,0,7,7,8,,,1,32,2586
8,3,4,4,Hans-Kristian Solberg VITTINGHUS,挑球,1,9,7,7,,,1,32,2586
8,4,4,4,LEE Cheuk Yiu,切球,0,5,9,8,,,1,32,2586
8,5,4,4,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,5,8,B,,1,32,2586
9,1,5,4,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2587
9,2,5,4,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,8,8,,,1,32,2587
9,3,5,4,LEE Cheuk Yiu,挑球,1,8,7,8,,,1,32,2587
9,4,5,4,Hans-Kristian Solberg VITTINGHUS,殺球,0,5,9,8,,,1,32,2587
9,5,5,4,LEE Cheuk Yiu,接殺防守,0,8,8,9,,,1,32,2587
9,6,5,4,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,8,8,,,1,32,2587
9,7,5,4,LEE Cheuk Yiu,挑球,1,3,7,8,,,1,32,2587
9,8,5,4,Hans-Kristian Solberg VITTINGHUS,切球,0,2,3,8,,,1,32,2587
9,9,5,4,LEE Cheuk Yiu,網前球,1,1,6,8,,,1,32,2587
9,10,5,4,Hans-Kristian Solberg VITTINGHUS,挑球,0,6,1,8,,,1,32,2587
9,11,5,4,LEE Cheuk Yiu,殺球,0,5,8,8,,,1,32,2587
9,12,5,4,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,8,8,,,1,32,2587
9,13,5,4,LEE Cheuk Yiu,網前球,0,1,8,8,A,,1,32,2587
10,1,6,4,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2588
10,2,6,4,LEE Cheuk Yiu,網前球,1,2,7,8,,,1,32,2588
10,3,6,4,Hans-Kristian Solberg VITTINGHUS,推撲球,1,3,7,8,,,1,32,2588
10,4,6,4,LEE Cheuk Yiu,長球,0,3,9,8,,,1,32,2588
10,5,6,4,Hans-Kristian Solberg VITTINGHUS,殺球,0,6,8,8,,,1,32,2588
10,6,6,4,LEE Cheuk Yiu,網前球,1,1,6,8,,,1,32,2588
10,7,6,4,Hans-Kristian Solberg VITTINGHUS,挑球,0,9,1,8,,,1,32,2588
10,8,6,4,LEE Cheuk Yiu,切球,0,6,9,8,,,1,32,2588
10,9,6,4,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,6,8,,,1,32,2588
10,10,6,4,LEE Cheuk Yiu,挑球,0,8,7,8,,,1,32,2588
10,11,6,4,Hans-Kristian Solberg VITTINGHUS,殺球,0,8,9,8,,,1,32,2588
10,12,6,4,LEE Cheuk Yiu,接殺防守,1,8,8,9,,,1,32,2588
10,13,6,4,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,8,8,,,1,32,2588
10,14,6,4,LEE Cheuk Yiu,推撲球,0,6,7,8,,,1,32,2588
10,15,6,4,Hans-Kristian Solberg VITTINGHUS,長球,1,3,8,8,,,1,32,2588
10,16,6,4,LEE Cheuk Yiu,切球,0,6,8,8,,,1,32,2588
10,17,6,4,Hans-Kristian Solberg VITTINGHUS,挑球,1,9,6,8,,,1,32,2588
10,18,6,4,LEE Cheuk Yiu,切球,0,2,8,8,,,1,32,2588
10,19,6,4,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,6,8,,,1,32,2588
10,20,6,4,LEE Cheuk Yiu,挑球,0,6,1,8,,,1,32,2588
10,21,6,4,Hans-Kristian Solberg VITTINGHUS,殺球,0,5,8,8,,,1,32,2588
10,22,6,4,LEE Cheuk Yiu,接殺防守,0,8,8,9,,,1,32,2588
10,23,6,4,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,8,8,,,1,32,2588
10,24,6,4,LEE Cheuk Yiu,推撲球,0,10,8,8,A,,1,32,2588
11,1,6,5,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2589
11,2,6,5,LEE Cheuk Yiu,挑球,1,8,7,8,,,1,32,2589
11,3,6,5,Hans-Kristian Solberg VITTINGHUS,殺球,0,8,8,8,,,1,32,2589
11,4,6,5,LEE Cheuk Yiu,接殺防守,1,8,8,9,,,1,32,2589
11,5,6,5,Hans-Kristian Solberg VITTINGHUS,平球,1,7,8,8,,,1,32,2589
11,6,6,5,LEE Cheuk Yiu,推撲球,1,9,7,8,,,1,32,2589
11,7,6,5,Hans-Kristian Solberg VITTINGHUS,長球,0,8,8,8,,,1,32,2589
11,8,6,5,LEE Cheuk Yiu,長球,0,5,8,8,,,1,32,2589
11,9,6,5,Hans-Kristian Solberg VITTINGHUS,切球,0,6,3,8,,,1,32,2589
11,10,6,5,LEE Cheuk Yiu,挑球,1,3,8,8,,,1,32,2589
11,11,6,5,Hans-Kristian Solberg VITTINGHUS,殺球,0,6,3,8,,,1,32,2589
11,12,6,5,LEE Cheuk Yiu,接殺防守,1,7,8,13,,,1,32,2589
11,13,6,5,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,8,8,,,1,32,2589
11,14,6,5,LEE Cheuk Yiu,挑球,0,6,7,8,,,1,32,2589
11,15,6,5,Hans-Kristian Solberg VITTINGHUS,切球,1,7,6,8,,,1,32,2589
11,16,6,5,LEE Cheuk Yiu,網前球,1,7,8,8,,,1,32,2589
11,17,6,5,Hans-Kristian Solberg VITTINGHUS,挑球,1,4,8,8,,,1,32,2589
11,18,6,5,LEE Cheuk Yiu,長球,0,5,8,8,,,1,32,2589
11,19,6,5,Hans-Kristian Solberg VITTINGHUS,長球,0,6,5,8,,,1,32,2589
11,20,6,5,LEE Cheuk Yiu,長球,0,5,8,8,,,1,32,2589
11,21,6,5,Hans-Kristian Solberg VITTINGHUS,切球,0,2,3,8,,,1,32,2589
11,22,6,5,LEE Cheuk Yiu,推撲球,1,9,8,8,,,1,32,2589
11,23,6,5,Hans-Kristian Solberg VITTINGHUS,長球,0,3,9,8,,,1,32,2589
11,24,6,5,LEE Cheuk Yiu,切球,0,1,5,9,,,1,32,2589
11,25,6,5,Hans-Kristian Solberg VITTINGHUS,網前球,0,2,5,8,,,1,32,2589
11,26,6,5,LEE Cheuk Yiu,網前球,1,2,2,8,,,1,32,2589
11,27,6,5,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,7,8,B,,1,32,2589
13,1,8,5,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2591
13,2,8,5,LEE Cheuk Yiu,推撲球,0,8,7,8,,,1,32,2591
13,3,8,5,Hans-Kristian Solberg VITTINGHUS,切球,0,6,9,8,,,1,32,2591
13,4,8,5,LEE Cheuk Yiu,網前球,1,8,8,8,,,1,32,2591
13,5,8,5,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,7,8,,,1,32,2591
13,6,8,5,LEE Cheuk Yiu,推撲球,1,8,7,7,,,1,32,2591
13,7,8,5,Hans-Kristian Solberg VITTINGHUS,殺球,0,8,8,8,,,1,32,2591
13,8,8,5,LEE Cheuk Yiu,平球,0,8,8,9,,,1,32,2591
13,9,8,5,Hans-Kristian Solberg VITTINGHUS,平球,0,8,8,8,,,1,32,2591
13,10,8,5,LEE Cheuk Yiu,接殺防守,1,8,8,8,,,1,32,2591
13,11,8,5,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,,,1,32,2591
13,12,8,5,LEE Cheuk Yiu,挑球,0,9,1,8,,,1,32,2591
13,13,8,5,Hans-Kristian Solberg VITTINGHUS,殺球,0,8,9,1,,,1,32,2591
13,14,8,5,LEE Cheuk Yiu,接殺防守,1,7,8,9,A,,1,32,2591
14,1,8,6,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2592
14,2,8,6,LEE Cheuk Yiu,網前球,1,2,8,8,,,1,32,2592
14,3,8,6,Hans-Kristian Solberg VITTINGHUS,推撲球,1,3,7,8,,,1,32,2592
14,4,8,6,LEE Cheuk Yiu,切球,0,6,9,8,,,1,32,2592
14,5,8,6,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,6,8,,,1,32,2592
14,6,8,6,LEE Cheuk Yiu,推撲球,1,3,8,8,,,1,32,2592
14,7,8,6,Hans-Kristian Solberg VITTINGHUS,切球,0,1,3,8,,,1,32,2592
14,8,8,6,LEE Cheuk Yiu,網前球,0,2,8,8,,,1,32,2592
14,9,8,6,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,,,1,32,2592
14,10,8,6,LEE Cheuk Yiu,挑球,0,4,1,8,,,1,32,2592
14,11,8,6,Hans-Kristian Solberg VITTINGHUS,切球,0,2,8,8,,,1,32,2592
14,12,8,6,LEE Cheuk Yiu,網前球,1,7,8,8,,,1,32,2592
14,13,8,6,Hans-Kristian Solberg VITTINGHUS,網前球,0,2,7,8,,,1,32,2592
14,14,8,6,LEE Cheuk Yiu,挑球,1,8,7,7,,,1,32,2592
14,15,8,6,Hans-Kristian Solberg VITTINGHUS,長球,0,10,8,8,B,,1,32,2592
18,1,10,8,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2596
18,2,10,8,Hans-Kristian Solberg VITTINGHUS,挑球,1,3,8,8,,,1,32,2596
18,3,10,8,LEE Cheuk Yiu,長球,0,6,8,8,,,1,32,2596
18,4,10,8,Hans-Kristian Solberg VITTINGHUS,殺球,0,5,8,8,,,1,32,2596
18,5,10,8,LEE Cheuk Yiu,接殺防守,0,7,8,8,,,1,32,2596
18,6,10,8,Hans-Kristian Solberg VITTINGHUS,推撲球,1,3,8,8,,,1,32,2596
18,7,10,8,LEE Cheuk Yiu,殺球,0,8,8,8,,,1,32,2596
18,8,10,8,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,8,8,8,,,1,32,2596
18,9,10,8,LEE Cheuk Yiu,推撲球,1,5,8,8,,,1,32,2596
18,10,10,8,Hans-Kristian Solberg VITTINGHUS,接殺防守,0,6,8,8,,,1,32,2596
18,11,10,8,LEE Cheuk Yiu,挑球,1,3,2,5,,,1,32,2596
18,12,10,8,Hans-Kristian Solberg VITTINGHUS,切球,0,2,3,8,,,1,32,2596
18,13,10,8,LEE Cheuk Yiu,網前球,1,7,8,8,,,1,32,2596
18,14,10,8,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,,,1,32,2596
18,15,10,8,LEE Cheuk Yiu,網前球,0,7,7,8,,,1,32,2596
18,16,10,8,Hans-Kristian Solberg VITTINGHUS,挑球,0,3,7,7,,,1,32,2596
18,17,10,8,LEE Cheuk Yiu,切球,0,2,9,8,,,1,32,2596
18,18,10,8,Hans-Kristian Solberg VITTINGHUS,推撲球,1,8,7,8,A,,1,32,2596
19,1,10,9,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2597
19,2,10,9,LEE Cheuk Yiu,挑球,1,6,7,8,,,1,32,2597
19,3,10,9,Hans-Kristian Solberg VITTINGHUS,殺球,0,6,8,8,,,1,32,2597
19,4,10,9,LEE Cheuk Yiu,接殺防守,1,1,8,9,,,1,32,2597
19,5,10,9,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,1,8,B,,1,32,2597
21,1,11,10,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2599
21,2,11,10,LEE Cheuk Yiu,網前球,0,7,7,8,,,1,32,2599
21,3,11,10,Hans-Kristian Solberg VITTINGHUS,挑球,0,9,7,8,,,1,32,2599
21,4,11,10,LEE Cheuk Yiu,切球,0,1,9,8,B,,1,32,2599
22,1,11,11,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2600
22,2,11,11,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,7,8,,,1,32,2600
22,3,11,11,LEE Cheuk Yiu,網前球,1,7,7,8,,,1,32,2600
22,4,11,11,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,7,8,,,1,32,2600
22,5,11,11,LEE Cheuk Yiu,挑球,1,8,7,7,,,1,32,2600
22,6,11,11,Hans-Kristian Solberg VITTINGHUS,殺球,0,8,8,8,,,1,32,2600
22,7,11,11,LEE Cheuk Yiu,接殺防守,1,7,8,8,,,1,32,2600
22,8,11,11,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,7,8,,,1,32,2600
22,9,11,11,LEE Cheuk Yiu,推撲球,1,3,7,8,,,1,32,2600
22,10,11,11,Hans-Kristian Solberg VITTINGHUS,切球,0,2,3,8,,,1,32,2600
22,11,11,11,LEE Cheuk Yiu,網前球,1,7,7,8,,,1,32,2600
22,12,11,11,Hans-Kristian Solberg VITTINGHUS,挑球,1,4,7,8,,,1,32,2600
22,13,11,11,LEE Cheuk Yiu,殺球,0,5,8,8,,,1,32,2600
22,14,11,11,Hans-Kristian Solberg VITTINGHUS,接殺防守,0,8,8,9,,,1,32,2600
22,15,11,11,LEE Cheuk Yiu,網前球,1,7,8,8,,,1,32,2600
22,16,11,11,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,,,1,32,2600
22,17,11,11,LEE Cheuk Yiu,挑球,0,6,7,8,,,1,32,2600
22,18,11,11,Hans-Kristian Solberg VITTINGHUS,長球,1,9,6,8,,,1,32,2600
22,19,11,11,LEE Cheuk Yiu,切球,1,8,8,8,,,1,32,2600
22,20,11,11,Hans-Kristian Solberg VITTINGHUS,推撲球,0,8,8,8,,,1,32,2600
22,21,11,11,LEE Cheuk Yiu,殺球,0,5,8,8,,,1,32,2600
22,22,11,11,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,8,8,B,,1,32,2600
23,1,12,11,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2601
23,2,12,11,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,7,8,,,1,32,2601
23,3,12,11,LEE Cheuk Yiu,網前球,0,2,1,8,,,1,32,2601
23,4,12,11,Hans-Kristian Solberg VITTINGHUS,推撲球,1,8,7,7,A,,1,32,2601
27,1,13,14,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2605
27,2,13,14,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,7,8,,,1,32,2605
27,3,13,14,LEE Cheuk Yiu,網前球,1,7,7,8,,,1,32,2605
27,4,13,14,Hans-Kristian Solberg VITTINGHUS,推撲球,0,5,7,8,A,,1,32,2605
29,1,15,14,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2607
29,2,15,14,LEE Cheuk Yiu,推撲球,1,8,8,8,,,1,32,2607
29,3,15,14,Hans-Kristian Solberg VITTINGHUS,殺球,0,6,8,8,,,1,32,2607
29,4,15,14,LEE Cheuk Yiu,接殺防守,1,1,8,8,,,1,32,2607
29,5,15,14,Hans-Kristian Solberg VITTINGHUS,推撲球,0,3,7,8,A,,1,32,2607
31,1,16,15,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2609
31,2,16,15,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,7,8,,,1,32,2609
31,3,16,15,LEE Cheuk Yiu,挑球,0,8,5,7,,,1,32,2609
31,4,16,15,Hans-Kristian Solberg VITTINGHUS,殺球,0,6,8,8,A,,1,32,2609
32,1,16,16,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2610
32,2,16,16,LEE Cheuk Yiu,網前球,1,2,7,8,,,1,32,2610
32,3,16,16,Hans-Kristian Solberg VITTINGHUS,挑球,1,8,6,7,,,1,32,2610
32,4,16,16,LEE Cheuk Yiu,殺球,0,6,8,8,B,,1,32,2610
36,1,17,19,Hans-Kristian Solberg VITTINGHUS,發長球,1,8,8,8,,,1,32,2614
36,2,17,19,LEE Cheuk Yiu,殺球,0,5,8,8,,,1,32,2614
36,3,17,19,Hans-Kristian Solberg VITTINGHUS,接殺防守,0,7,8,9,,,1,32,2614
36,4,17,19,LEE Cheuk Yiu,網前球,0,7,7,8,,,1,32,2614
36,5,17,19,Hans-Kristian Solberg VITTINGHUS,挑球,0,10,7,8,B,,1,32,2614
37,1,17,20,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2615
37,2,17,20,Hans-Kristian Solberg VITTINGHUS,網前球,0,2,7,8,,,1,32,2615
37,3,17,20,LEE Cheuk Yiu,推撲球,1,6,8,7,,,1,32,2615
37,4,17,20,Hans-Kristian Solberg VITTINGHUS,長球,0,5,8,8,,,1,32,2615
37,5,17,20,LEE Cheuk Yiu,殺球,0,6,9,8,,,1,32,2615
37,6,17,20,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,5,8,3,,,1,32,2615
37,7,17,20,LEE Cheuk Yiu,平球,0,8,8,8,,,1,32,2615
37,8,17,20,Hans-Kristian Solberg VITTINGHUS,平球,1,7,8,8,B,,1,32,2615
39,1,19,20,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2617
39,2,19,20,LEE Cheuk Yiu,挑球,0,6,7,8,,,1,32,2617
39,3,19,20,Hans-Kristian Solberg VITTINGHUS,切球,0,6,8,8,,,1,32,2617
39,4,19,20,LEE Cheuk Yiu,網前球,1,2,6,8,A,,1,32,2617
40,1,20,20,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2618
40,2,20,20,LEE Cheuk Yiu,網前球,0,7,8,8,,,1,32,2618
40,3,20,20,Hans-Kristian Solberg VITTINGHUS,挑球,1,4,7,8,,,1,32,2618
40,4,20,20,LEE Cheuk Yiu,切球,0,5,9,8,,,1,32,2618
40,5,20,20,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,5,8,,,1,32,2618
40,6,20,20,LEE Cheuk Yiu,挑球,0,3,8,8,,,1,32,2618
40,7,20,20,Hans-Kristian Solberg VITTINGHUS,平球,0,6,3,8,,,1,32,2618
40,8,20,20,LEE Cheuk Yiu,接殺防守,1,8,8,5,,,1,32,2618
40,9,20,20,Hans-Kristian Solberg VITTINGHUS,網前球,1,2,8,8,,,1,32,2618
40,10,20,20,LEE Cheuk Yiu,網前球,1,7,7,8,,,1,32,2618
40,11,20,20,Hans-Kristian Solberg VITTINGHUS,挑球,1,9,7,8,,,1,32,2618
40,12,20,20,LEE Cheuk Yiu,殺球,0,8,9,8,,,1,32,2618
40,13,20,20,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,6,8,9,,,1,32,2618
40,14,20,20,LEE Cheuk Yiu,網前球,1,1,6,8,,,1,32,2618
40,15,20,20,Hans-Kristian Solberg VITTINGHUS,推撲球,0,5,1,8,A,,1,32,2618
41,1,20,21,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,1,32,2619
41,2,20,21,LEE Cheuk Yiu,網前球,1,2,7,8,,,1,32,2619
41,3,20,21,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,,,1,32,2619
41,4,20,21,LEE Cheuk Yiu,挑球,0,8,1,7,,,1,32,2619
41,5,20,21,Hans-Kristian Solberg VITTINGHUS,殺球,0,6,8,8,,,1,32,2619
41,6,20,21,LEE Cheuk Yiu,接殺防守,1,7,8,8,,,1,32,2619
41,7,20,21,Hans-Kristian Solberg VITTINGHUS,網前球,0,7,7,8,,,1,32,2619
41,8,20,21,LEE Cheuk Yiu,網前球,0,7,7,8,,,1,32,2619
41,9,20,21,Hans-Kristian Solberg VITTINGHUS,挑球,1,8,7,7,,,1,32,2619
41,10,20,21,LEE Cheuk Yiu,切球,0,6,9,8,,,1,32,2619
41,11,20,21,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,8,9,,,1,32,2619
41,12,20,21,LEE Cheuk Yiu,網前球,0,2,7,8,,,1,32,2619
41,13,20,21,Hans-Kristian Solberg VITTINGHUS,挑球,1,8,2,7,,,1,32,2619
41,14,20,21,LEE Cheuk Yiu,切球,0,2,9,8,,,1,32,2619
41,15,20,21,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,8,8,,,1,32,2619
41,16,20,21,LEE Cheuk Yiu,推撲球,0,3,8,8,,,1,32,2619
41,17,20,21,Hans-Kristian Solberg VITTINGHUS,平球,0,8,8,8,,,1,32,2619
41,18,20,21,LEE Cheuk Yiu,接殺防守,0,1,8,8,,,1,32,2619
41,19,20,21,Hans-Kristian Solberg VITTINGHUS,接殺防守,0,2,8,8,,,1,32,2619
41,20,20,21,LEE Cheuk Yiu,網前球,1,2,6,8,,,1,32,2619
41,21,20,21,Hans-Kristian Solberg VITTINGHUS,挑球,1,6,7,8,,,1,32,2619
41,22,20,21,LEE Cheuk Yiu,長球,0,5,8,8,,,1,32,2619
41,23,20,21,Hans-Kristian Solberg VITTINGHUS,殺球,0,5,5,8,,,1,32,2619
41,24,20,21,LEE Cheuk Yiu,接殺防守,0,7,8,5,,,1,32,2619
41,25,20,21,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,7,8,B,,1,32,2619
42,1,20,22,LEE Cheuk Yiu,發短球,1,7,8,8,,,1,32,2620
42,2,20,22,Hans-Kristian Solberg VITTINGHUS,網前球,0,1,7,8,,,1,32,2620
42,3,20,22,LEE Cheuk Yiu,網前球,0,2,7,7,,,1,32,2620
42,4,20,22,Hans-Kristian Solberg VITTINGHUS,挑球,1,9,7,8,,,1,32,2620
42,5,20,22,LEE Cheuk Yiu,長球,0,3,8,8,,,1,32,2620
42,6,20,22,Hans-Kristian Solberg VITTINGHUS,切球,0,8,3,8,,,1,32,2620
42,7,20,22,LEE Cheuk Yiu,網前球,1,2,8,8,,,1,32,2620
42,8,20,22,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,7,8,,,1,32,2620
42,9,20,22,LEE Cheuk Yiu,挑球,0,4,1,7,,,1,32,2620
42,10,20,22,Hans-Kristian Solberg VITTINGHUS,殺球,0,10,8,8,B,,1,32,2620
1,1,1,0,LEE Cheuk Yiu,發短球,1,7,8,8,,,2,32,2621
1,2,1,0,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,8,8,,,2,32,2621
1,3,1,0,LEE Cheuk Yiu,網前球,0,2,7,7,,,2,32,2621
1,4,1,0,Hans-Kristian Solberg VITTINGHUS,推撲球,1,8,7,8,A,,2,32,2621
2,1,1,1,Hans-Kristian Solberg VITTINGHUS,發短球,1,7,8,8,,,2,32,2622
2,2,1,1,LEE Cheuk Yiu,網前球,0,7,7,8,,,2,32,2622
2,3,1,1,Hans-Kristian Solberg VITTINGHUS,挑球,0,4,7,8,,,2,32,2622
2,4,1,1,LEE Cheuk Yiu,殺球,0,6,8,8,B,,2,32,2622
4,1,2,2,Hans-Kristian Solberg VITTINGHUS,發短球,1,8,8,8,,,2,32,2624
4,2,2,2,LEE Cheuk Yiu,網前球,1,2,7,8,,,2,32,2624
4,3,2,2,Hans-Kristian Solberg VITTINGHUS,網前球,1,1,2,7,,,2,32,2624
4,4,2,2,LEE Cheuk Yiu,挑球,0,9,1,7,,,2,32,2624
4,5,2,2,Hans-Kristian Solberg VITTINGHUS,切球,0,8,9,8,,,2,32,2624
4,6,2,2,LEE Cheuk Yiu,網前球,0,1,8,8,,,2,32,2624
4,7,2,2,Hans-Kristian Solberg VITTINGHUS,推撲球,0,3,8,8,,,2,32,2624
4,8,2,2,LEE Cheuk Yiu,平球,0,6,8,8,,,2,32,2624
4,9,2,2,Hans-Kristian Solberg VITTINGHUS,接殺防守,1,1,8,8,,,2,32,2624
4,10,2,2,LEE Cheuk Yiu,網前球,0,1,1,8,,,2,32,2624
4,11,2,2,Hans-Kristian Solberg VITTINGHUS,挑球,0,8,8,8,,,2,32,2624
4,12,2,2,LEE Cheuk Yiu,切球,0,6,8,8,,,2,32,2624
4,13,2,2,Hans-Kristian Solberg VITTINGHUS,網前球,1,7,6,8,,,2,32,2624
4,14,2,2,LEE Cheuk Yiu,網前球,1,1,7,8,,,2,32,2624
4,15,2,2,Hans-Kristian Solberg VITTINGHUS,挑球,0,9,1,7,,,2,32,2624
4,16,2,2,LEE Cheuk Yiu,殺球,0,5,8,8,,,2,32,2624
4,17,2,2,Hans-Kristian Solberg VITTINGHUS,接殺防守,0,2,8,8,,,2,32,2624
4,18,2,2,LEE Cheuk Yiu,推撲球,1,5,7,5,,,2,32,2624
